url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/configure-azure-rbac,Configure Azure RBAC,Configure Azure role-based access control (Azure RBAC) for Azure API for FHIR,Configure Azure RBAC for Azure API for FHIR data plane,This article describes how to configure Azure RBAC for the Azure API for FHIR data plane,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this article, you learn ",2025-10-10T08:00:00.000Z,reference,security,0.85,True,"Covers Azure RBAC configuration with specific built-in role names, scope assignments, and data-plane access patterns unique to Azure API for FHIR.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/configure-cross-origin-resource-sharing,Configure CORS,Configure cross-origin resource sharing in Azure API for FHIR,Configure CORS settings for Azure API for FHIR,This article describes how to configure cross-origin resource sharing in Azure API for FHIR.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. Azure API for FHIR® support",2025-10-10T08:00:00.000Z,reference,configuration,0.78,True,"CORS config for this service uses specific setting names and allowed values (origins, headers, methods) that are product-specific configuration details rather than generic CORS theory.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/configure-database,Configure database settings,Configure database settings in Azure API for FHIR,Configure database settings for Azure API for FHIR,This article describes how to configure Database settings in Azure API for FHIR,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. Azure API for FHIR® uses a ",2025-11-20T08:00:00.000Z,reference,configuration,0.8,True,"Describes database-related settings (likely Cosmos DB options, throughput, partitioning, consistency) with specific parameter names and allowed values for Azure API for FHIR.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/configure-export-data,Configure export,Configure export settings in Azure API for FHIR,Configure export settings for Azure API for FHIR,Learn how to configure export settings in Azure API for FHIR.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. Azure API for FHIR® support",2025-11-20T08:00:00.000Z,reference,configuration,0.83,True,"Covers export-related settings such as storage targets, parameters, and possibly size/time limits; includes named configuration options and allowed values for the export feature.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/configure-local-rbac,Configure local RBAC,Configure local role-based access control (local RBAC) for Azure API for FHIR,Configure local RBAC with secondary Entra tenant for FHIR,This article describes how to configure the Azure API for FHIR to use a secondary Microsoft Entra tenant for data plane,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. This article explains how t",2025-11-20T08:00:00.000Z,reference,security,0.8,True,"Explains using a secondary Entra tenant for data-plane RBAC, including tenant IDs, app registrations, and role mappings specific to Azure API for FHIR.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/configure-private-link,Configure Private Link,Private link for Azure API for FHIR,Configure Private Link for Azure API for FHIR,This article describes how to set up a private endpoint for Azure API for FHIR services,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. Private link enables you to",2025-11-20T08:00:00.000Z,reference,security,0.74,True,"Describes product-specific steps and parameters to set up a private endpoint, including required settings and network/security configuration unique to Azure API for FHIR.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/convert-data,Convert data to FHIR,Data conversion for Azure API for FHIR,Use $convert-data and templates in Azure API for FHIR,Use the $convert-data endpoint and customize-converter templates to convert data in Azure API for FHIR.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. The$convert-datacustom endp",2025-11-20T08:00:00.000Z,overview,integrations,0.7,True,"Describes the $convert-data custom endpoint and customize-converter templates, which are product-specific integration patterns and API behaviors not inferable from general FHIR knowledge. Likely includes endpoint usage, parameters, and request/response structures unique to Azure API for FHIR.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/copy-to-synapse,Copy data to Synapse,Copy data in Azure API for FHIR to Azure Synapse Analytics,Copy Azure API for FHIR data into Synapse,This article describes copying FHIR data into Synapse in Azure API for FHIR,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this article, you learn ",2025-11-20T08:00:00.000Z,reference,integrations,0.7,True,"Covers copying FHIR data into Azure Synapse Analytics from Azure API for FHIR, which is a concrete cross-service integration scenario. Likely includes service-specific configuration steps, connection details, and data mapping patterns unique to this integration.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/customer-managed-key,Configure customer-managed keys,Configure customer-managed keys for Azure API for FHIR,Configure customer-managed keys for Azure API for FHIR,Bring your own key feature supported in Azure API for FHIR via Azure Cosmos DB,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. When you create a new Azure",2025-11-20T08:00:00.000Z,overview,security,0.8,True,"Details bring-your-own-key encryption via Cosmos DB, including key vault integration, key URIs, and encryption settings specific to Azure API for FHIR.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/davinci-drug-formulary-tutorial,Da Vinci drug formulary,Da Vinci Drug Formulary Tutorial for Azure API for FHIR,Configure Azure API for FHIR for Da Vinci Drug Formulary,This tutorial walks through setting up Azure API for FHIR to pass the Touchstone tests against the DaVinci Drug Formulary implementation guide.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this tutorial, we walk t",2025-11-20T08:00:00.000Z,tutorial,configuration,0.65,True,Focuses on configuring Azure API for FHIR to satisfy Da Vinci Drug Formulary IG tests; likely includes concrete configuration parameters and FHIR resource constraints specific to this guide.,unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/davinci-pdex-tutorial,Da Vinci PDex,Tutorial - Da Vinci PDex - Azure API for FHIR,Configure Azure API for FHIR for Da Vinci PDex,This tutorial walks through setting up Azure API for FHIR to pass tests for the Da Vinci Payer Data Exchange Implementation Guide.,"In this tutorial, we walk through setting up Azure API for FHIR® to pass theTouchstonetests for theDa Vinci Payer Data Exchange Implementation Guide(PDex IG). Note Azure API for FHIR only supports JSON. The Microsoft open-source FHIR server supports both JSON and XML, and in open-source you can use the_formatparameter to view the XML capability statement:GET {fhirurl}/metadata?_format=xml",2025-11-20T08:00:00.000Z,tutorial,configuration,0.65,True,Describes setup to pass Touchstone tests for Da Vinci PDex IG; involves detailed configuration of FHIR capabilities and resources specific to this implementation guide.,unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/davinci-plan-net,Da Vinci plan net,Tutorial - Da Vinci Plan Net - Azure API for FHIR,Configure FHIR service for Da Vinci Plan Net tests,This tutorial walks through setting up the FHIR service in Azure API for FHIR to pass Touchstone tests for the Da Vinci Payer Data Exchange Implementation Guide.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this tutorial, we walk t",2025-11-20T08:00:00.000Z,tutorial,configuration,0.65,True,"Tutorial for configuring FHIR service to pass Plan Net-related tests; likely includes specific configuration of endpoints, profiles, and capabilities unique to this scenario.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/de-identified-export,De-identified export,Exporting de-identified data for Azure API for FHIR,Configure de-identified data export for Azure API for FHIR,This article describes how to set up and use de-identified export for Azure API for FHIR,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. Note Results when using the",2025-11-20T08:00:00.000Z,reference,configuration,0.7,True,"Explains how to set up de-identification rules and export options, including service-specific configuration parameters and behavior for de-identified exports.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/disaster-recovery,Disaster recovery,Disaster recovery for Azure API for FHIR,Design disaster recovery for Azure API for FHIR,"In this article, you'll learn how to enable disaster recovery features for Azure API for FHIR.","Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. Azure API for FHIR is a ful",2025-11-20T08:00:00.000Z,how-to,architecture-patterns,0.63,True,Covers DR patterns and region/failover design specific to this service; likely includes concrete RPO/RTO guidance and service-specific DR configuration choices.,unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/enable-diagnostic-logging,Enable diagnostic logging,Enable diagnostic logging in Azure API for FHIR,Enable and configure diagnostic logging for Azure API for FHIR,This article explains how to enable diagnostic logging in Azure API for FHIR®,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this article, you learn ",2025-11-20T08:00:00.000Z,conceptual,configuration,0.82,True,"Explains which diagnostic categories exist, how to route logs, and which settings to toggle; includes product-specific log types and configuration parameters.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/export-data,Export data,Executing the export by invoking $export command on Azure API for FHIR,Execute FHIR bulk $export with Azure API for FHIR,This article describes how to export FHIR data using $export for Azure API for FHIR,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. The Bulk Export feature all",2025-11-20T08:00:00.000Z,reference,integrations,0.64,True,"Describes invoking the $export operation with specific headers, query parameters, and API behavior unique to this service, which are integration-focused API usage details.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/fhir-app-registration,Register applications for Azure API for FHIR overview,Register the Microsoft Entra apps for Azure API for FHIR,Register Microsoft Entra apps for Azure API for FHIR,This tutorial explains which applications need to be registered for Azure API for FHIR and FHIR Server for Azure.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. There are several configura",2025-11-20T08:00:00.000Z,overview,security,0.75,True,"Explains which Entra applications are required and how to register them for Azure API for FHIR and FHIR Server for Azure, including specific app types, permissions, and scopes.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/fhir-faq,FAQ,FAQs about FHIR services in Azure API for FHIR,,"Get answers to frequently asked questions about the Azure API for FHIR, such as the storage location of data behind FHIR APIs and version support.",,2026-01-26T18:11:00Z,faq,,0.4,False,"FAQ page likely mixes conceptual and general Q&A. Without clear evidence of structured error codes, limits, or configuration tables, it does not clearly meet the expert-knowledge criteria for the defined sub-skill types.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/fhir-features-supported,Supported features,Supported FHIR features in Azure - Azure API for FHIR,Check supported FHIR features in Azure API for FHIR,Find out which features of the FHIR specification are implemented in the Azure API for FHIR service.,Azure API for FHIR® provides a fully managed deployment of the Microsoft FHIR Server for Azure. The server is an implementation of theFHIRstandard. This document lists the main features of the FHIR Server.,2025-11-20T08:00:00.000Z,reference,configuration,0.65,True,"Lists which FHIR specification features are implemented by Azure API for FHIR. This is a product-specific capability matrix that effectively configures what operations and resources are available, information not derivable from generic FHIR knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/fhir-github-projects,GitHub Projects,Related GitHub Projects for Azure API for FHIR,,List all Open Source (GitHub) repositories for Azure API for FHIR.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. There are many open-source ",2025-11-20T08:00:00.000Z,reference,,0.1,False,"Lists related GitHub projects for Azure API for FHIR. This is a navigation/index page to external repos, not in-product limits, configs, or troubleshooting content.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/fhir-paas-cli-quickstart,Using CLI,Quickstart: Deploy Azure API for FHIR using Azure CLI,,"In this quickstart, you learn how to deploy Azure API for FHIR in Azure using the Azure CLI.","Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this quickstart, you lea",2025-11-20T08:00:00.000Z,quickstart,,0.4,False,"Quickstart CLI deployment tutorial; likely shows example commands and parameters but not organized configuration tables, limits, or product-specific troubleshooting mappings.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/fhir-paas-portal-quickstart,Using Portal,Quickstart: Deploy Azure API for FHIR using Azure portal,,"In this quickstart, you learn how to deploy Azure API for FHIR and configure settings using the Azure portal.","Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this quickstart, you lea",2025-11-20T08:00:00.000Z,quickstart,,0.4,False,"Quickstart for deploying via Azure portal; primarily a step-by-step tutorial, not a reference of configuration options, limits, or troubleshooting; expert knowledge threshold not clearly met.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/fhir-paas-powershell-quickstart,Using PowerShell,Quickstart: Deploy Azure API for FHIR using PowerShell,,"In this quickstart, you learn how to deploy Azure API for FHIR using PowerShell.","Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this quickstart, you lea",2025-11-20T08:00:00.000Z,quickstart,,0.4,False,Quickstart for deploying via PowerShell; focuses on basic deployment commands and flow rather than detailed configuration matrices or troubleshooting; does not clearly meet expert-knowledge criteria.,unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/fhir-rest-api-capabilities,FHIR REST API capabilities,FHIR REST API capabilities for Azure API for FHIR,Use Azure API for FHIR REST API capabilities,This article describes the RESTful interactions and capabilities for Azure API for FHIR.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this article, we cover s",2025-11-20T08:00:00.000Z,conceptual,configuration,0.68,True,"Describes RESTful interactions and capabilities for Azure API for FHIR; such pages typically enumerate supported operations, search parameters, and behavior specifics, which are product-specific API configuration/usage details beyond generic REST knowledge.",unchanged
https://learn.microsoft.com/en-us/azure/healthcare-apis/azure-api-for-fhir/find-identity-object-ids,Find identity object IDs,Find identity object IDs for authentication in Azure API for FHIR,Find identity object IDs for Azure API for FHIR auth,This article explains how to locate the identity object IDs needed to configure authentication for Azure API for FHIR.,"Important Azure API for FHIR will be retired on September 30, 2026.Follow themigration strategiesto transition toAzure Health Data Services FHIR® serviceby that date. Due to the retirement of Azure API for FHIR, new customer deployments won't be allowed beginning April 1, 2025.Azure Health Data Services FHIR serviceis the evolved version of Azure API for FHIR that enables customers to manageFHIR, DICOM, and MedTech services with integrations into other Azure services. In this article, learn how ",2025-11-20T08:00:00.000Z,conceptual,security,0.75,True,"Explains how to locate identity object IDs required for configuring authentication to Azure API for FHIR. This is product-specific security configuration, involving particular identity objects and how they map to this service’s auth model.",unchanged
