url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason,change_type
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-cluster-management-upgrade,Cluster management upgrade,Azure Operator Nexus Cluster management upgrade overview - Operator Nexus,,Get an overview of Cluster management upgrade for Azure Operator Nexus.,"Operator Nexus releases various functionality and bug fixes throughout the product lifecycle to update the Azure resources and on-premises extensions, critical in communications back to Azure. Note This article describesCluster Management Bundle Upgrades (CMBU), which are non-disruptive and automatically applied by Microsoft. These upgrades are separate fromCluster Runtime Upgrades, which are customer-managed and disruptive. For more information, seeRelated content.",2026-01-20T23:02:00.000Z,concept-article,,0.25,False,"Cluster management upgrade overview; high-level description of automatic, non-disruptive upgrades without detailed configuration or troubleshooting content.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-cluster-upgrade-overview,Cluster Runtime upgrade,Azure Operator Nexus cluster runtime upgrade overview - Operator Nexus,,Get an overview of cluster runtime upgrade for Azure Operator Nexus.,"The Nexus platform runtime upgrade is a disruptive upgrade, managed by customers, to update the underlying software on the servers in an Operator Nexus instance. The disruption occurs to the compute servers within a rack being upgraded. Management server upgrades are considered non-disruptive. Important This article describesCluster Runtime Upgrades, which are disruptive and customer-managed. Azure Operator Nexus also includes separate, non-disruptive upgrades for Cluster Management and Fabric M",2026-01-20T23:02:00.000Z,concept-article,,0.25,False,"Runtime upgrade overview; describes disruptive vs non-disruptive behavior conceptually, without specific parameters, thresholds, or error codes.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-commit-workflow-v2,Commit Workflow v2,Azure Operator Nexus Network Fabric - Commit Workflow v2 - Operator Nexus,,Learn about the commit workflow v2 process in Azure Operator Nexus - Network Fabric.,"Commit workflow v2 introduces a modernized and transparent approach for applying configuration changes to Azure Operator Nexus - Network Fabric resources. This enhanced workflow provides better operational control, visibility, and error handling during the configuration update process. With this update, you can lock configuration states, preview device-level changes, validate updates, and commit with confidence. You can overcome earlier limitations, such as the inability to inspect pre- or post-",2025-12-23T18:03:00.000Z,concept-article,,0.3,False,"Explains commit workflow v2 conceptually (lock, preview, validate, commit) but does not expose specific configuration parameters, limits, or decision matrices.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-compute,Compute overview,Azure Operator Nexus compute - Operator Nexus,,Get an overview of compute resources for Azure Operator Nexus.,"Azure Operator Nexus is built on basic constructs like compute servers, storage appliances, and network fabric devices. These compute servers, also called bare-metal machines (BMMs), represent the physical machines on the rack. They run the Azure Linux (formerly CBL-Mariner) operating system and provide closed integration support for high-performance workloads. These BMMs are deployed as part of the Azure Operator Nexus automation suite. They exist as nodes in a Kubernetes cluster to serve vario",2025-09-17T16:51:00.000Z,concept-article,,0.2,False,"Overview of compute constructs; lacks specific configuration parameters, limits, or error-resolution content.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-cross-subscription-deployments-required-rbac-for-network-fabric,Cross-subscription deployments and required RBAC for Network Fabric,Azure Operator Nexus - Cross-subscription deployments and required permissions for Network Fabric - Operator Nexus,Configure cross-subscription permissions for Nexus Fabric,Cross-subscription deployments and required permissions for Network Fabric,"This article outlines the requirements and behaviors associated with managing Nexus Network Fabric (NNF) resources in Azure across multiple subscriptions, along with the implementation of the linked access check. This check ensures that the necessary permissions and access controls are in place when managing resources across different subscriptions.",2025-09-17T16:51:00.000Z,concept-article,security,0.8,True,"Describes required permissions and linked access checks for cross-subscription management; expected to list specific RBAC roles, scopes, and behaviors unique to Nexus.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-disable-border-gateway-protocol-neighbors,Disable Border Gateway Protocol neighbors,Disable the Border Gateway Protocol neighbors - Operator Nexus,Disable BGP neighbors using Nexus read-write commands,Learn how to use read write commands in the Nexus Network Fabric to disable the Border Gateway Protocol.,This article provides examples demonstrating how a user can implement the read write (RW) commands to disable Border Gateway Protocol (BGP) neighbors.,2025-09-17T16:51:00.000Z,concept-article,configuration,0.7,True,Provides concrete examples of using RW commands to disable BGP neighbors; product-specific configuration pattern for a network protocol on Nexus fabric.,unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-disable-internal-external-networks-enabled-layer-3-isolation-domain,Disable internal/external networks in an enabled layer 3 isolation domain,Disable Internal/External Networks in an Enabled Layer 3 Isolation Domain in Azure Operator Nexus - Operator Nexus,,Learn about disabling internal/external networks in an enabled layer 3 isolation domain in Azure Operator Nexus.,Disabling internal or external networks while an isolation domain (ISD) is enabled ensures controlled configuration changes without disrupting active traffic. This feature introduces administrative state updates for networks integrated with commit workflows for atomic operations.,2025-12-23T18:03:00.000Z,concept-article,,0.2,False,"Describes the concept of disabling networks in an isolation domain; lacks concrete settings, limits, or error/diagnostic details.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-fabric-management-upgrade,Network Fabric management upgrade,Azure Operator Nexus Network Fabric management upgrade overview - Operator Nexus,,Get an overview of Network Fabric management upgrade for Azure Operator Nexus.,"Operator Nexus releases various functionality and bug fixes throughout the product lifecycle to update the Azure resources and on-premises extensions, critical in communications back to Azure. Note This article describesFabric Management Bundle Upgrades, which are non-disruptive and automatically applied by Microsoft. Fabric Management Bundle Upgrades are separate fromFabric Device Runtime Upgrades, which update the software on network devices. For more information, seeRelated content.",2026-01-20T23:02:00.000Z,feature-availability,,0.25,False,"Fabric management upgrade overview; describes automatic upgrades conceptually, no specific configuration values or troubleshooting mappings indicated.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-hardware-validation-overview,Hardware Validation,Azure Operator Nexus hardware validation overview - Operator Nexus,,Get an overview of hardware validation for Azure Operator Nexus.,"Hardware Validation (HWV) assesses the state and health of hardware components for a Bare Metal Machine (BMM) by executing test cases against the baseboard management controller (BMC). At this time, the Azure Operator Nexus platform is deployed on Dell servers. Dell servers use the integrated Dell remote access controller (iDRAC), which is the equivalent of a BMC.",2026-01-27T23:09:00.000Z,concept-article,,0.25,False,"Overview of hardware validation concept and Dell/iDRAC usage; no detailed test matrices, parameters, or limits exposed in the summary.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-internal-network-bgp-metrics,Azure Operator Nexus Network Fabric Internal Network BGP Metrics,Azure Operator Nexus Network Fabric internal network BGP metrics - Operator Nexus,,Overview of internal network BGP metrics.,"Border Gateway Protocol (BGP) Neighbor Monitoring is a critical aspect of network management, ensuring the stability and reliability of communication between routers within internal networks. This concept document aims to provide an overview of BGP Neighbor Monitoring, its significance, and the key metrics involved.",2025-09-17T16:51:00.000Z,concept-article,,0.3,False,Conceptual overview of internal BGP neighbor monitoring and metrics; summary does not show detailed metric tables or numeric thresholds.,unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-isolation-domain,Isolation Domains overview,Azure Operator Nexus Isolation Domains - Operator Nexus,,Overview of Isolation Domains for Azure Operator Nexus.,An Isolation Domain resource enables the creation of layer-2 and layer-3 networks that your network functions can connect to. This enables inter-rack and intra-rack communication between the network functions. The Operator Nexus Network Fabric (NNF) Service enables three types of isolation domain: Layer-2 isolation domain- provides layer-2 networking capabilities within and across the racks for workloads running on servers. Workloads can take advantage of the isolated layer-2 network to establis,2025-09-17T16:51:00.000Z,concept-article,,0.2,False,"Defines isolation domain types and capabilities at a conceptual level; no technical requirement tables, limits, or configuration parameters.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric,Network Fabric overview,Azure Operator Nexus: Network Fabric - Operator Nexus,,Overview of Network Fabric resources for Azure Operator Nexus.,Azure Operator Nexus offers various capabilities to manage the lifecycle and configuration of the networking required to run the Operator's infrastructure and workloads. Operator Nexus enables you to: Key capabilities offered in Azure Operator Nexus Network Fabric: Bootstrapping and lifecycle management- Automated bootstrapping & provisioning of network fabric resources based on network function use-cases. It provides various controls to manage network devices in operator premises via Azure APIs,2025-09-17T16:51:00.000Z,concept-article,,0.25,False,"Network Fabric overview; focuses on capabilities and lifecycle concepts, not on specific limits, configs, or error mappings.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric-configuration-monitoring,Azure Operator Nexus Network Fabric Configuration Monitoring,Azure Operator Nexus Network Fabric configuration monitoring - Operator Nexus,,Overview of configuration monitoring for Azure Operator Nexus.,"Nexus Network Fabric stands out as a robust solution, providing comprehensive support for identifying and reporting configuration differences across all devices.",2025-09-17T16:51:00.000Z,concept-article,,0.3,False,"High-level overview of configuration monitoring capabilities; no explicit configuration parameters, limits, or troubleshooting mappings in the summary.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric-controller,Network Fabric Controller,Azure Operator Nexus Network Fabric Controller - Operator Nexus,,Overview of Network Fabric Controller for Azure Operator Nexus.,"The Network Fabric Controller (NFC) is an Azure resource that allows customers to establish on-premises network infrastructure and workloads using Azure within an Azure region. The NFC acts as a conduit, connecting the Azure control plane to your on-site network hardware, such as routers, switches, and storage appliances. It enables network functions like virtualization, firewall, and gateway, while also facilitating seamless management and configuration of your network infrastructure. Its main ",2025-09-17T16:51:00.000Z,concept-article,,0.25,False,Network Fabric Controller overview; conceptual description of role and capabilities without detailed configuration parameters or limits.,unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric-optiona-optionb,Network Fabric OptionA and OptionB,Azure Operator Nexus: Network Fabric Option A and Option B - Operator Nexus,,Learn about Azure Operator Nexus - Network Fabric Option A and Option B.,"Border Gateway Protocol (BGP) is a protocol used on the internet between routers to allow traffic to be routed between autonomous systems. Autonomous systems use BGP to advertise to their peers, which IPs they can route to, and which autonomous systems they go through to get there. For example, an internet service provider advertises traffic to enter their network via their ingress points. They advertise that they know how to route to the public IPs on their network, without having to share how ",2025-12-23T18:03:00.000Z,concept-article,,0.2,False,"Explains BGP and Option A/B conceptually; no decision matrices, numeric thresholds, or configuration/limit details are evident.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric-quality-of-service,Network Fabric Quality of Service (QoS) in Azure Operator Nexus,Network Fabric Quality of Service (QoS) in Azure Operator Nexus - Operator Nexus,,Overview of Network Fabric Quality of Service (QoS) in Azure Operator Nexus.,"Quality of Service (QoS) on managed Network Fabric ensures that higher‑priority traffic is protected under congestion. When enabled, the fabric classifies packets into traffic classes. Distinct egress queues back each traffic class so that critical flows aren't queued behind lower‑priority traffic. Classification uses DSCP (for IP) and EXP (for MPLS) markings. Precedence is preserved or rewritten appropriately when encapsulation adds an outer header. From the supported API version, the Network F",2025-12-23T18:03:00.000Z,concept-article,,0.3,False,"QoS overview (traffic classes, DSCP/EXP usage) without detailed configuration tables, numeric limits, or product-specific best-practice parameters.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric-read-only-commands,Network Fabric read-only commands,Network Fabric read-only commands - Operator Nexus,Troubleshoot Nexus Network Fabric devices with read-only commands,Learn about troubleshooting network devices using read-only commands.,"Troubleshooting network devices is a critical aspect of effective network management. Ensuring the health and optimal performance of your infrastructure requires timely diagnosis and resolution of issues. In this guide, we present a comprehensive approach to troubleshooting Azure Operator Nexus devices using read-only (RO) commands.",2025-09-17T16:51:00.000Z,concept-article,troubleshooting,0.8,True,Explicitly framed as a troubleshooting guide using read-only commands; likely includes device-specific commands and diagnostic patterns unique to Operator Nexus.,unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric-read-write-commands,Network Fabric read write commands,Network Fabric read write commands - Operator Nexus,Modify Nexus Network Fabric devices using read-write commands,Learn how to use the Nexus Fabric Read Write commands to modify device configurations without accessing the Network Fabric device.,"The Read Write (RW) feature to allows you to remotely modify device configurations without accessing the network fabric device. Apply the RW configuration command at the device level on the Network fabric. Because the configuration command persists at the device level, to configure across all devices you must apply the configuration to each device in the fabric. Executing the RW command preserves your configuration against changes made via the Command Line Interface (CLI) or portal. To introduce",2025-09-17T16:51:00.000Z,concept-article,configuration,0.75,True,"Explains how to apply RW commands at device level, persistence behavior, and interaction with CLI/portal; this is product-specific configuration and command usage.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric-resource-update-commit,Network Fabric resource update and commit,Update and commit Network Fabric resources - Operator Nexus,Configure commit-based updates for Nexus Network Fabric resources,Learn how Nexus Network Fabric's resource update flow allows you to batch and update a set of Network Fabric resources.,"Currently, Nexus Network Fabric resources require that you disable a parent resource (such as an L3Isolation domain) and reput the parent or child resource with updated values and execute the administrative post action to enable and configure the devices. Network Fabric's new resource update flow allows you to  batch and update a set of Network Fabric resources via acommitConfigurationPOST action when resources are enabled. There's no change if you choose the current workflow of disabling L3 Iso",2025-09-17T16:51:00.000Z,concept-article,configuration,0.7,True,Describes a specific resource update flow using commitConfiguration POST action and behavior differences vs the old disable/enable workflow; this is product-specific configuration behavior and API usage.,unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-fabric-services,Network Fabric Services,Azure Operator Nexus Network Fabric Services - Operator Nexus,,Overview of Network Fabric Services for Azure Operator Nexus.,"The Network Fabric Controller (NFC) serves as the host for Nexus Network Fabric (NNF) services, illustrated in the diagram below. These services enable secure internet access for on-premises applications and services. Communication between on-premises applications and NNF services is facilitated through a specialized Express Route service (VPN). This setup allows on-premises services to connect to the NNF services via Express Route at one end, and access internet-based services at the other end.",2025-09-17T16:51:00.000Z,overview,,0.25,False,"Network Fabric Services overview; explains ExpressRoute-based connectivity conceptually, without detailed config tables or limits.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-network-to-network-interconnect,Network-to-Network Interconnect,Network-to-Network Interconnect (NNI) in Azure Operator Nexus - Operator Nexus,,Learn about Network-to-Network Interconnect (NNI) in Azure Operator Nexus,"A Network‑to‑Network Interconnect (NNI) is a child resource within the Network Fabric that manages PE–CE connectivity between the Customer Edge (CE) devices in the Nexus Network Fabric and the Provider Edge (PE) routers. In the Azure ARM model, an NNI represents a fabric network‑to‑network interface that specifies Layer 2 (L2) and Layer 3 (L3) network configuration for the Nexus Network Fabric. A single fabric can support multiple NNIs to model different interconnect scenarios.",2026-02-04T18:06:00.000Z,concept-article,,0.2,False,"The page appears to be a conceptual description of Network-to-Network Interconnect (NNI) within Azure Operator Nexus, explaining what an NNI is and its role in the fabric. The summary does not indicate presence of numeric limits, configuration parameter tables, error codes, decision matrices, or product-specific troubleshooting/best-practice details. It is primarily definitional/architectural context rather than detailed expert configuration or operational guidance.",new
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-nexus-availability,Availability,Azure Operator Nexus: Availability - Operator Nexus,,Overview of the availability features of Azure Operator Nexus.,"When it comes to availability, there are two areas to consider: Availability of the Operator Nexus platform itself, including: Capacity and Redundancy Planning Considering Workload Redundancy Requirements Site Deployment and Connection Other Networking Considerations for Availability Identity and Authentication Managing Platform Upgrade Availability of the Network Functions (NFs) running on the platform, including: Configuration Updates Workload Placement Workload Upgrade",2025-09-17T16:51:00.000Z,concept-article,,0.3,False,"Availability overview listing areas to consider; lacks concrete thresholds, limits, or prescriptive configuration guidance.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-nexus-ip-prefix,IP Prefixes Overview,Azure Operator Nexus IP prefixes - Operator Nexus,,Overview of the IP prefix resource in Azure Operator Nexus.,"An IP prefix resource allows operators to manipulate how the Border Gateway Protocol (BGP) propagates routes based on the IP prefix (IPv4 and IPv6). Operators can use IP prefixes to  block certain prefixes from being propagated up-stream or down-stream, or tag them with specific community or extended community values. IP prefix resources are modeled as Azure Resource Manager (ARM) resources under Microsoft.managednetworkfabric and can be created, read, updated, and deleted by operators. They're ",2025-09-17T16:51:00.000Z,concept-article,,0.2,False,"High-level description of IP prefix resources and their purpose; no detailed configuration parameters, limits, or troubleshooting mappings.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-nexus-kubernetes-cluster,Overview,Azure Operator Nexus: Nexus Kubernetes Cluster Service - Operator Nexus,,Introduction to Nexus Kubernetes Cluster Service.,"This article describes core concepts of a Nexus Azure Kubernetes Service Cluster, a managed Azure Kubernetes Service that you can use to deploy and operate containerized applications onAzure Operator Nexus Platform",2025-09-17T16:51:00.000Z,concept-article,,0.2,False,"Introductory description of Nexus Kubernetes Cluster Service; lacks configuration parameter tables, limits, or troubleshooting content.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-nexus-kubernetes-placement,Resource Placement,Resource Placement in Azure Operator Nexus Kubernetes - Operator Nexus,,An explanation of how Operator Nexus schedules Nexus Kubernetes resources.,"Operator Nexus instances are deployed at the customer premises. Each instance
comprises one or more racks of bare metal servers. When a user creates a Nexus Kubernetes Cluster (NKS), they specify a count and
astock keeping unit (SKU)for
virtual machines (VM) that make up the Kubernetes Control Plane and one or more
Agent Pools. Agent Pools are the set of Worker Nodes on which a customer's
containerized network functions run. The Nexus platform is responsible for deciding the bare metal server on",2025-09-17T16:51:00.000Z,concept-article,,0.4,False,"Explains resource placement and SKUs conceptually; summary does not show concrete scheduling parameters, thresholds, or configuration tables.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-nexus-network-packet-broker,Network Packet Broker,Azure Operator Nexus Network Packet Broker Overview - Operator Nexus,,Overview of Network Packet Broker for Azure Operator Nexus.,"TheNetwork Packet Broker (NPB)enables operators to monitor service traffic by tapping the network and sending copies of selected packets to probe applications (vProbes) for deep visibility, planning, and troubleshooting. NPB provides advanced, programmablefilteringandforwardingbased on user‑defined rules.",2025-09-17T16:51:00.000Z,overview,,0.25,False,"Network Packet Broker overview; describes capabilities like filtering and forwarding conceptually, without detailed configuration parameters or limits in the summary.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-nexus-networking,Networking,Azure Operator Nexus - Networking concepts - Operator Nexus,,Get an overview of networking in Azure Operator Nexus.,"An Azure Operator Nexus, or simply Operator Nexus, instance comprises compute
and networking hardware installed at the customer premises. Multiple layers of
physical and virtual devices provide network connectivity and routing services
to the workloads running on this compute hardware. This document provides a
detailed description of each of these networking layers.",2025-09-17T16:51:00.000Z,concept-article,,0.2,False,"General networking concepts for Operator Nexus; appears descriptive rather than containing specific limits, configs, or troubleshooting mappings.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-nexus-route-policies-overview,Route Policy Overview,Route policies in the Azure Operator Nexus managed network fabric - Operator Nexus,,This article introduces you to route policies in the Azure Operator Nexus managed network fabric.,Route policies enable operators to control routes learned and distributed through Border Gateway Protocol (BGP). BGP is a routing protocol that exchanges routing information between autonomous systems on the internet. BGP uses attributes such as community values and extended community values to tag and filter routes. Route policies can be used to manipulate these attributes and influence the routing behavior. Route policies are a set of rules that are applied to routes based on their specific at,2025-09-17T16:51:00.000Z,concept-article,,0.2,False,"Conceptual overview of route policies and BGP behavior without concrete configuration tables, limits, or product-specific error mappings.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-nexus-workload-network-types,Workload Network Types,Azure Operator Nexus: Nexus Workload Network - Operator Nexus,,Introduction to Workload networks core concepts.,"This article describes core concepts of Nexus workload networks, and introduction to options to configure nexus workload networks with critical properties.
Nexus workload network enables application connect with on-premises network and other services over Azure public cloud. It supports operator use cases with
standard industry technologies that are reliable, predictable, and familiar to operators and network equipment providers. Nexus offers several top-level API resources that categorically re",2025-09-17T16:51:00.000Z,concept-article,,0.3,False,Conceptual introduction to workload network types and API resources; no explicit configuration parameter tables or numeric constraints in the summary.,unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-observability,Observability,Azure Operator Nexus: observability using Azure Monitor - Operator Nexus,,"Operator Nexus uses Azure Monitor and collects and aggregates data in Azure Log Analytics Workspace (LAW). The analysis, visualization, and alerting is performed on this collected data.","The Operator Nexus observability framework provides operational insights into your on-premises instances.
The framework supports logging, monitoring, and alerting (LMA), analytics, and visualization of operational (platform and workloads) data and metrics. Figure:  Operator Nexus Logging, Monitoring and Alerting (LMA) Framework The key highlights of Operator Nexus observability framework are: This article helps you understand Operator Nexus observability framework that consists of a stack of com",2026-01-21T08:00:00.000Z,concept-article,,0.4,False,"Overview of observability framework using Azure Monitor; summary does not indicate detailed metric definitions, configuration parameters, or error mappings.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-password-rotation-v1,Password Rotation v1,Azure Operator Nexus Network Fabric - Secret Rotation v1 - Operator Nexus,Configure password rotation v1 for Nexus Network Fabric,Learn about the password rotation v1 process in Azure Operator Nexus Network Fabric.,"Azure Operator Nexus Network Fabric enables API-driven, fabric-scoped operator password rotation for Nexus Network Fabric in release 9.2 and Nexus Network Fabric general availability (GA) API version 2025-07-15 for both GF and BF instances. It replaces manual, ticket-based flows with a predictable, automatable operation by using the Azure CLI. The rotation runs as a long-running Azure Resource Manager action for reliability and transient fault tolerance at scale. When rotation is triggered, the ",2025-11-18T16:54:00.000Z,concept-article,configuration,0.8,True,"Describes API-driven, fabric-scoped password rotation with specific release and API version details and Azure CLI-driven operation; this is product-specific security configuration behavior.",unchanged
https://learn.microsoft.com/en-us/azure/operator-nexus/concepts-pki-implementation,PKI implementation,Azure Operator Nexus PKI implementation - Operator Nexus,,"Learn how Azure Operator Nexus uses public key infrastructure to protect platform control plane, services, and operator-facing interfaces.","Azure Operator Nexus deploys an in-cluster public key infrastructure (PKI) on every cluster. Each cluster maintains a self-signed certificate authority (CA) hierarchy that never leaves the site, ensuring that cryptographic trust is isolated per deployment. This isolation minimizes the impact of any compromise.",2026-01-19T18:03:00.000Z,concept-article,,0.3,False,"Conceptual description of PKI hierarchy and isolation; no concrete configuration parameters, limits, or product-specific error mappings.",unchanged
